Plateforme,Utilisateur,Nombre de commentaires,Position Géographique,Date,Avis,Notes sur 5
rippling.com,Joseph Tapia,1 review,US,"Sep 30, 2021Invited","Rippling FeedbackWe use rippling for onboarding, HR paperwork and payroll. While I love the interface and the utility, some of the processes are confusing. For example, we've had a few times where we have employees in our system but they're not receiving emails for onboarding. We try updating the emails and ensuring all info is correct but still no email gets sent. Our workaround is having to delete and terminate the employee then remake their profile and have to resend offer letters. This is obviously not ideal so hopefully this can be made easier in the future. I do love the ""You just got paid"" emails. The layout of the paystubs look great and are easy to access and read.Date of experience: September 30, 2021",4
rippling.com,Sean Bista,1 review,US,"Sep 30, 2021","Excellent experienceRippling is one the best websites I have ever come across. The User Interface (UI) is excellent as it is very easy to navigate and easy to find exactly what I am looking for. I use it to check my payroll and elect/view my benefits. Also the layout seems very modern and I feel like this website provides one of the best user experience.Date of experience: September 30, 2021",5
rippling.com,Greg McLaughlin,1 review,US,"Sep 30, 2021","Rippling is greatRippling is great! It’s made checking my payroll easy & fun. Also, filling out your tax documents is effortless through Rippling. Highly recommend!Date of experience: September 30, 2021",5
rippling.com,Dorian Holnes,1 review,US,"Sep 29, 2021","Hiring Made SimpleAs a recruiter, Rippling has made the process painless for both me and prospective candidates. Offer letters, logins, promotions, and more are consolidating into an easy to use platform for all. Many of our new hires have praised Rippling's user friendly design, and wished their past companies would have adopted the software. I would suggest Rippling to any company looking to simplify employee management.Date of experience: September 29, 2021",5
rippling.com,Teresa Cameron,1 review,US,"Sep 29, 2021","Use as an employee...EASY TO NAVIGATEI use Rippling from my employer. This is a GREAT tool!! It makes navigating through your company's apps very easy. I am a new employee and there are so many different tech sources or apps we use, and Rippling has made it easy for me, as an old timer, to get to where I need to be. EASY, SIMPLE, in a GOOD way, convenient!! I highly recommend!Date of experience: September 29, 2021",5
rippling.com,Amit Ranjan,1 review,US,"Sep 28, 2021Invited","Smooth OnboardingExcellent platform, no glitches and good user flow. Only thing I was hung up on was the popup that appeared after I put my form i-766 details - it asked me for my ""alien registration number"" even though I don't have one. I put my USCIS number instead and it worked out since the IRS document has a field called ""Alien number or USCIS number"". I suggest adding a line about that in the popup.Date of experience: September 28, 2021",5
rippling.com,Victor Y,4 reviews,US,"Sep 28, 2021","Great modern solution that provides all…Great modern solution that provides all things related to my employment and benefits in one centralized location.Date of experience: September 28, 2021",5
rippling.com,Lyndsey Lamb,1 review,US,"Sep 23, 2021","Rippling Reporting AWESOME!Rippling is an all inclusive payroll processing platform. I am a contracted accountant for different companies that use different payroll processors, but what I like most about Rippling is its reporting function. Rippling's report run feature is far beyond any of its competitors. This makes the accounting, accrual of wages, 401(K) contributions, health benefits, etc. so much easier. I have also discovered that the support line is very knowledgeable and able to overcome any hurdle the company may be facing pertaining to payroll processing. The system is also simple enough, that it is perfect for a small business as well.Date of experience: September 23, 2021",5
rippling.com,Bobby Shell,1 review,US,"Sep 23, 2021","Was onboarded as a new employee at my…Was onboarded as a new employee at my new role, and Rippling was 10x easier than any other HR onboarding I have done in my 15-year career. It is seamless, easy, and a time saver.Why make HR paperwork take 1+ hours when it can be easy? It saves time and money and makes employees lives. easierDate of experience: September 23, 2021",5
rippling.com,KB,3 reviews,US,"Sep 22, 2021","User FriendlyA very user friendly site! All apps are easy to find and navigate around. Everything is clearly stated within each app for an easier/faster experience to find what you are looking for.Date of experience: September 22, 2021",5
rippling.com,lenee ahumada,2 reviews,US,"Sep 21, 2021","JPB Enrollment  in our company  benefits…Enrollment  in our company  benefits was so easy to use on the Rippling system. They also are very easy to use for payroll. I would  recommend  them for sure.LAHUMADA@JAMESPBENNETTDate of experience: September 21, 2021",5
rippling.com,Brian Hocks,1 review,US,"Sep 16, 2021","This is the wayI hadn't worked for an org that handled these processes electronically. It's an absolute game changer when it comes to the employee experience (for both the recipient of the benefits and the individual that would have to process them). I am convinced that this is the way to go.Date of experience: September 16, 2021",5
rippling.com,Karishma Padale,1 review,US,"Sep 16, 2021","This is amazing app and websiteThis is amazing app and website. Very easy to use with lovely graphics. I really love the gif or art they to on my paystub, a very good way to cheer some one up. One stop for all my needs, pto, paystub, insurance and many more. I would highly recommend others to use it.Date of experience: September 16, 2021",5
rippling.com,Abygale Hernandez,3 reviews,US,"Sep 15, 2021","Great siteThis is such an easy and great site to use for the company! It is simple and I really like the navigation of the site.Date of experience: September 15, 2021",5
rippling.com,Pooja Parashar,1 review,US,"Sep 15, 2021","user-friendly site :)i really enjoy using rippling as i've used different platforms that haven't been as user friendly. i enjoy rippling because it is easy to use--it's a one stop shop for so many things: pto, insurance benefits, and more. i like that it is pretty streamlined and as mentioned before, it is definitely better than other platforms i've used for other companies and never has any glitches or errors.Date of experience: September 15, 2021",5
rippling.com,Ashley,1 review,US,"Sep 13, 2021","Super easy to useSince my company has switched over to using Rippling, taking care of tasks like managing my PTO requests and looking up my insurance information when I need it is a breeze. Their UI is also extremely easy to navigate and I really love how simple it is to change the bank account linked to my direct deposit.Date of experience: September 13, 2021",5
rippling.com,Atul,1 review,US,"Sep 13, 2021","Rippling has really streamlined all the…Rippling has really streamlined all the HR and payroll items. Now employees can take care of everything through one platform. The selection process for benefits and insurance was very simple on Rippling.Date of experience: September 13, 2021",5
